all_text_label,pre_label,Label,AppType_Analytical,AppType_Reuse Component,AppType_SAP GUI,AppType_Transactional,"AppType_Transactional, Analytical","AppType_Transactional, Fact sheet","AppType_Transactional, Reuse Component",AppType_Web Client UI,AppType_Web Dynpro,LeadingIndustry_,LeadingIndustry_Agribusiness (Consumer Products),LeadingIndustry_Consumer Products,LeadingIndustry_Cross Industry,LeadingIndustry_Cross Industry; Retail,LeadingIndustry_Defense and Security,LeadingIndustry_Higher Education and Research,LeadingIndustry_Insurance,"LeadingIndustry_Oil, Gas, and Energy",LeadingIndustry_Public Sector,LeadingIndustry_Retail,GTMLoBName_freq,Information_freq,PFDBIndustry_freq,fioriId_grp,AppKeyFeatures_grp,AppName_grp,ApplicationComponentText_grp,BusinessRoleDescription_grp,CombinedTitle_grp,GTMAppDescription_grp,GTMAppName_grp,GTMInnovationName_grp,RoleCombinedToolTipDescription_grp,SolutionsCapability_grp,Subtitle_grp,Title_grp,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20,svd_21,svd_22,svd_23,svd_24,svd_25,svd_26,svd_27,svd_28,svd_29,svd_30,svd_31,svd_32,svd_33,svd_34,svd_35,svd_36,svd_37,svd_38,svd_39,svd_40,svd_41,svd_42,svd_43,svd_44,svd_45,svd_46,svd_47,svd_48,svd_49
"Display Automatic Adjustment Logs - Application Log With the app, you can choose log category FIN_ICA (Intercompany Matching and Reconciliation) and subcategory AA (Automatic Adjustment Posting) to view the automatic adjustment postings executed in your specified period. General Ledger Accountant - Intercompany : Manages intercompany transaction documents matching and accounts reconciliation, coordinates with other business users for mismatching explanation and derivation correction, etc. S/4HANA Intercompany Matching and Reconciliation General Ledger Accountant - Intercompany Application Log Application Log - Automatic Adjustment",0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.01,0.91,0.062,Other,,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,0.026252105659577363,0.14530323333199793,-0.031886088002481404,0.014238874847333821,-0.009778678587810296,-0.046976131215278605,-0.09018278447850908,-0.05332276013079937,-0.010389550405868779,-0.001550181038129695,0.013604882513658363,-0.0028132368275565647,0.008426773494399475,-0.03995756142325086,0.011825862580851856,-0.088447812907914,0.07984757421498277,-0.11319062056248834,-0.031283875168991754,0.0056031946031285,0.1136836966206225,0.0775999585112653,-0.08023453228142015,-0.07830549217105828,0.037895479746862255,-0.034995103357496914,0.06380131460893848,0.07136903476769368,-0.007461886072815228,-0.014722818772159871,0.03933810953068988,0.03090047142040491,-0.10045820121639314,-0.04347501687151567,0.03362963145766213,0.047926787424852346,0.031218915276294244,-0.025058417527005602,-0.0025914085161813554,0.058196846686018475,0.06427779567792487,-0.06385941181269032,0.000354747944795825,-0.0060156581365512435,-0.0029675506858933163,-0.04889089405830161,0.030519672984114225,0.004463504601377305,0.033392705159783924,0.038713166952315074
"Define Hedging Area The hedging area is an entity that represents a section of your hedging policy. In the hedging area, you define the level of granularity with which you want to monitor your foreign exchange risk. You also specify in the hedging area which exposures and hedging instruments are relevant for the hedging area. The hedging area is the basic master data of Hedge Management reporting. It controls the execution of the Hedge Management Cockpit (transaction TOENE). In the hedging area, you define the following: The level of granularity with which you want to monitor your foreign exchange risk.Incoming and outgoing exposures are aggregated according to the differentiation criteria and reporting time pattern. The exposure aggregation level decides whether they are saved as net or gross exposure items. Please note that the Only Net exposure aggregation level is currently not supported for designation purposes. Which exposures and hedging instruments are selected by defining the relevant company codes, hedging classifications, risk currencies, and the filters for exposures and hedges.When you use the automated designation process for exposure items, you mark the hedging area as hedge-accounting-relevant and enter the necessary data (that is, the product type for exposure subitems, the settings for designation level, designation activation and designation splitting on the Hedge Accounting I tab and for the designation control on the Hedge Accounting II tab).Define and enter the target quota tables relevant for the hedging area. The hedging area is versioned. Every version of a hedging area has a different valid-from date. Note You can only change the latest version of a hedging area if there is no snapshot for this latest version. If changes to the latest version are no longer possible, but changes to the hedging area are needed, you have to create a new version of the hedging area. Overview of the Hedging Area The hedging area consists of the following tabs: Hedging Area: Main DataHedging Area: General DataHedging Area: CurrenciesHedging Area: Filters for ExposuresHedging Area: Filters for HedgesHedging Area: Target Quotas Hedging Area: FX Hedge Request Hedging Area: Hedge Accounting IHedging Area: Hedge Accounting IIVersion HistoryOn this tab, you can see the list of versions of the hedging area including information on the creation and the last change. Treasury Specialist - Back Office : Processes financial transactions, sends confirmation to counterparties, imports market data and runs the valuation. Treasury Specialist - Middle Office : Manages the risk policy and monitors the financial risks such as credit risks and market risks. Treasury and Risk Management Treasury Specialist - Back Office| Treasury Specialist - Middle Office Define Hedging Area",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,,Other,0.013848531519362528,0.0717943846982652,0.0357579211519859,-0.03724476254064923,0.007734789664644238,-0.07447878013158249,-0.09247166616783449,-0.016780145175122618,-0.04302152000852724,-0.10115047431216295,-0.11703777951498232,0.03597707487103796,-0.009119657135422734,0.031815236640277265,-0.06007109872486407,0.07196080265589146,-0.0020279998786306304,0.0023736382625445173,0.007860218594288532,0.01144740812237218,-0.010090382103333283,-0.019597872306911894,0.024375584559908802,-0.012215917466353006,-0.007822089357894293,0.01908926698158443,-0.012485261066820377,-0.011523080110871893,0.0034611091478349313,0.004927277801178897,-0.010853287620601393,-0.026825286777144308,0.020410460594007897,-0.006500782432074178,-0.007658357221716045,0.0049184360143928,-0.01528009570033364,-0.012149521033804836,-0.003408194720178828,0.009504289307507236,0.015705770215869566,0.029775385361855443,-0.029528004307066598,-0.003038462643565634,0.010662376707548668,-0.006826690139640606,-0.009082757721408244,-0.024054474827512842,-0.013394862897966042,0.008350162052867045
"Maintain OKGP15 SOL Exception This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Transportation Planner (Oil & Gas) : Supervises and approves of Oil & Gas Upstream PRA Legal Reporting processes. Compliance Specialist - Reporting (Oil & Gas) : Sets up Legal Reporting data and planning, scheduling and execution of Oil & Gas Upstream PRA Legal Reporting processes. Tax Reporting Compliance Manager - Reporting (IOG) Maintain OKGP15 SOL Exception",1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Compliance Manager - Reporting (IOG),Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,,Other,0.4504485169920494,0.03960094825898746,0.5282472935622661,0.3921167173200655,0.0923053842274189,-0.004170718942483017,0.003921210842480394,0.055993959852900246,0.012189861399282909,-0.12853148164180772,0.10562741630890937,0.004361448904698436,0.06580083130590918,-0.12236288140166296,-0.13849249442714484,-0.11075198633834901,0.05938535939574319,0.11690221569938665,-0.12707207733994752,-0.050606235093140675,0.017888607140720686,-0.19447566517103804,-0.11620026887941369,0.11535791647419673,0.03739769960476753,0.08636179308042191,-0.04711795770278609,-0.07922670901409691,0.0016764471593404013,-0.047137546039698906,0.00420732802898552,-0.13584251582594425,0.00866511357131122,-0.10350410182399929,0.03578959846567185,0.11572358014077097,0.03649432804564996,-0.15341913250947542,-0.06972328281353683,-0.016248614148060832,0.05814571042355785,0.034984492572267996,-0.04090786249495598,0.009195127775333227,-0.013347013040616178,0.0031554171635161878,0.017857382546221982,0.013007327959089295,-0.0057475356354971105,-0.004691305378327639
"Actual Cost Estimates This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Cost Accountant - Inventory : Calculates and monitors the net value of any inventories, thus helping a company to determine profitability, and ensuring accurate financial statements. Actual Costing Cost Accountant - Inventory Actual Cost Estimates",1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Other,,,Other,0.5025189608197519,0.013426691279969545,-0.01969090990783729,-0.0561070556826334,-0.041143301635047404,-0.10868025367846207,-0.07610585922461084,-0.0012540255422791374,0.0201578633018648,0.2558965223207399,-0.08790681820957537,-0.02975831402393974,-0.18877529408867488,-0.09725897546225483,-0.04083007552047063,-0.03929161604695409,0.11879480686542523,0.026722053888408627,-0.009847933772943516,0.014486355312703397,0.007037642170103934,-0.14479811090247863,-0.047849679777238883,0.11437154761489671,-0.0801669926466479,0.004497821566379901,-0.053042786520189726,-0.02729787130327593,0.09004733444462454,0.10109731443380242,-0.12519661500771784,0.11977656486666341,-0.047608471771985864,-0.004466788179717939,0.019275080185077717,0.01703627986775195,0.1013600549769278,0.12470076544313084,-0.06567380236594349,-0.0922978338200453,-0.03039490398569991,0.13224243279280223,0.08154465894275137,0.22451957038658601,0.03204734716008874,-0.15942801262256934,-0.06425780204570945,-0.10507034767614257,-0.03497975396481361,-0.04826018665987657
Reorganize Independent Requirements This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. unknown Forecast Consumption Reorganize Independent Requirements,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,unknown,,,Other,0.7080944068000998,-0.09743812404976819,-0.059697706538039325,-0.01486758246166031,0.003482421314902063,0.0064626935950292,-0.015950049029513032,0.014281062139219374,-0.004890041264841063,0.010475097756164443,-0.001363372851932354,-0.0002071908647333883,0.006675025813373441,-0.008250803561432632,0.0051009148240697254,-0.007548862105960653,-0.017056017942077374,-0.008534312284514962,-0.006115676331206814,0.016146291478084003,0.005310683106873024,-0.0062069099977971765,0.00610930174482401,0.008757886234055948,0.01779888587411207,-0.014592348896405379,0.009126704301345398,0.0035585356125286283,-0.008661386293846272,0.003440611175167675,-0.010250815011558537,0.006351238813346967,0.010941926311814013,-0.0029487889523785856,0.009846828029416669,-0.018524227563468477,0.004358804366126264,-0.017747740504046816,0.009985576280167819,0.005178039893753068,-0.007174091647872358,-0.006703600141691119,-0.018197070839782326,0.0008598103677973474,0.013902916655706046,0.0019853995165953547,-0.0035559602369127554,0.0011789556197613841,0.012369068226534708,-0.011732377516560017
"Track My Degree Requirement Allows students to identify requirements thar are pending completion, including their credits earned and credits required. It also shows them the recommended courses for a particular requirement and its substitutions. Student : Is registered to a program of study within a university with the goal to achieve successful graduation and earn a degree. Fiori UI for Industry-Specific Component Higher Education Student Track My Degree Requirements",0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.002,0.91,0.002,Other,,Other,Other,Other,Other,Other,Other,Other,Other,Other,,Other,0.01944419765138442,0.037690770996290576,0.010844608907785543,-0.02069305466955115,-0.01583949572152646,-0.008173412882018597,0.0012981815918932343,0.013262596233714544,0.0068826290094549086,0.0025913137443599244,0.006844069854694956,0.002935409613873851,-0.008369397482241085,0.007237441859679405,0.015070944921454471,-0.0006353039845114518,-0.004466240318909763,0.002598442911310133,0.0022762531026099386,0.01619141882133387,0.0061815400787262375,0.023127405870735935,0.0002961350943585599,-0.001978300921747625,0.01162990342437964,0.006404046620118216,-0.015487408725342515,0.018718554951079814,-0.01597236458471221,0.003931755020991443,-0.03248058650508312,-0.014878180345543685,-0.003991410263945366,-0.011218763677553423,-0.00860176209301668,0.012323893391842203,0.0025661417625789523,0.0018445880073244792,-0.0127115267876894,0.020660867025560494,-0.0010525785288697798,0.033439952245794644,-0.019011497938356214,0.006438023933174165,0.024592222805733945,-0.01928010617762393,0.034411808593194225,-0.03840916545912316,-4.536181058629324e-06,-0.0012245399130170506
"My Area of Responsibility - Work Center Groups Narrow down the scope of the list by using different filters View a list of all work center group and plant combinations sorted by assigned and unassigned Assign or unassign in one step all work center groups and plants for which you are responsible With this app, you can display at a glance all work center groups of each plant and assign the names of the work center groups and plants for which you are responsible. You can change the assignment of the work center groups and plants at any time. Production Engineer - Process Manufacturing : Maintains manufacturing-relevant master data such as master recipe and resource. Frequently cooperates closely with PLM department, production supervisors and other people relevant for manufacturing. Production Engineer - Discrete Manufacturing : Maintains manufacturing relevant master data such as routing and work center. Frequently cooperates closely with PLM department, production supervisors and other people relevant for manufacturing. Production Planner : Plans, monitors and adjusts material supplies produced internally and ensures material availability for sales order fulfillment and production supply. Collaborates internally with customer care and other production planners. Development Manager - Process Industry : Manages a team of formula developers and analyzes changes and their impact in line with given targets. Fiori UI for Material Requirements Planning Production Planner| Production Engineer - Process Manufacturing| Production Engineer - Discrete Manufacturing Work Center Groups My Area of Responsibility - Work Center Groups",1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.002,0.91,0.002,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,0.028642152854587682,0.13966780206960727,0.13955461789733103,-0.19680482438184316,-0.1528562988932247,0.3464465077497194,-0.10178389000289152,-0.0626671888777674,0.009539967683685063,-0.0612152390636303,-0.006608713825977108,-0.12377465510164845,0.011218021942835214,-0.015830023435974307,-0.04867593994178444,0.008139363947260935,0.002501291801039284,0.023782600587244834,0.008577905051207512,0.014312297568219237,-0.00822000121585056,-0.009876942799122953,0.05426637716862529,0.03516365951300556,-0.019659392101182973,-0.025717855330541956,-0.022476295150129975,0.06228802241841452,0.035570276209869335,0.04667371404252125,-0.0610669306574526,0.008384083707563616,0.10545344782211821,-0.00833325570372815,0.04904269911928769,-0.02678835205974199,-0.02873060193575076,-0.041960595926555044,0.07087443446987932,-0.032839986923784405,0.10398487619035805,0.07950814183081875,-0.03082896493568715,0.03247098327553373,-0.03994279146094814,0.016236967594967056,-0.1824545100715681,-0.18419475332212976,0.1362659341017868,0.04095569776598901
"Create Warehouse Tasks - Posting Change When EWM creates a warehouse task for a warehouse request, it uses putaway strategies to determine the storage bin, or stock removal strategies to determine the stock. For more information, see Storage Bin Determination for Putaway or Stock Determination. Extract Time Determination The extract time determination calculates the target time effort to execute a stock movement. EWM determines this time for each warehouse task. Warehouse order creation adds up the extract time of the individual warehouse tasks for a warehouse order. Optionally, warehouse order creation supplements the extract time determination with a setup time that is defined in the warehouse order creation rule. In addition, if resource management is used, a route time is determined based on the resource used. The warehouse order includes the sum of these times. Based on this, EWM determines the latest start time of a warehouse order. The parameters of extract time determination formulas for a warehouse task are dependent on the product, the quantity, the unit to be transported, and geographical dependencies. For more information about Customizing for extract time determination, see Customizing for Extended Warehouse Management under Cross-Process Settings&nbsp;&nbsp;Warehouse Task&nbsp;&nbsp;Define Extract Time Determination. Determination of Packing Instructions / Packaging Specifications for Customer-Defined Packing and Picking When creating warehouse tasks for relevant outbound delivery order items, the system determines suitable packing instructions or packaging specifications using unified package building (see Unified Package Building). Outbound delivery order items are relevant if the predecessor sales document item is relevant to pick HUs by packing instruction or packaging specification. The system takes the packing instruction or packaging specification into account during the filtering and sorting of stock (see Storage Bin Determination for Stock Removal). As a prerequisite, the document type of the outbound delivery process for the outbound delivery order must contain a unified package building profile for picking HUs by packing instruction or packaging specification. For more information, see Customizing for Extended Warehouse Management under Goods Issue Process&nbsp;&nbsp;Outbound Delivery&nbsp;&nbsp;Define Document Types for Outbound Delivery Process. For more information about customer-defined packing and picking, see Customer-Defined Packing and Picking. Extended Warehouse Management (EWM) uses this function so that when you or EWM release a wave, EWM simultaneously creates warehouse tasks for stock removal or internal stock movements. EWM creates warehouse orders pursuant to the warehouse tasks, to assemble work packages for the individual warehouse workers. Instead of this standard creation of warehouse tasks through wave release, you can also create a warehouse task as follows: Manually, with the user interface Automatically, by calling a Post Processing Framework action (PPF action) Warehouse Clerk (Extended Warehouse Management) : Plans and controls processes in a simple warehouse with a strong focus on inbound, outbound, physical inventory, and maintenance of warehouse specific master data. Warehouse Order Processing Warehouse Clerk (EWM) Posting Change Create Warehouse Tasks - Posting Change",0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,Other,Other,Other,Warehouse Clerk (EWM),Other,Other,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,"Warehouse Clerk (Extended Warehouse Management) : Plans and controls processes in a simple warehouse with a strong focus on inbound, outbound, physical inventory, and maintenance of warehouse specific master data.",,Other,Other,0.034304524294836554,0.14493517324501165,0.08448732222574575,-0.17472973088895932,-0.1241062682870909,-0.12609013319189924,0.12123400624219219,0.16085343557985546,0.3719420942938111,-0.06033169118960369,-0.04815251614334728,-0.027074587587221387,0.1439855666660624,-0.014125128145727814,0.01333460070221896,0.0976002116140405,0.049315052076378874,-0.049001005675201555,0.150913324386076,-0.06514503268516394,-0.062135724100667075,-0.1237748490537022,-0.06418789394971779,-0.07044112807512376,-0.02414463741313091,-0.02716293765364903,0.2237189339661012,-0.013623530938679428,0.009194365680632964,-0.051194140512173414,0.17816095839524804,-0.054978767243091024,0.10725956120276268,-0.04857093237343038,0.10512095372117455,-0.011448376953815734,-0.08920163600841674,0.0901224461483215,-0.06637322198584054,0.07089832834672832,-0.025436217285243624,0.021525716525588122,0.026121076481116178,0.03637979873875506,0.05204798129427019,-0.03643499157702277,0.009442920658751741,0.027423129545553232,0.003502211211352852,-0.04418799190737436
Display Inspection Point Quantities This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad. Quality Technician : Prepares and executes quality inspections of products and materials and manages inconsistencies. Quality Engineer : Supports the quality manager in making sure that the company’s quality and safety compliance goals are met. Makes usage decisions. Performs statistical analyses of test results. Coordinates activities within QM. Quality Inspection Quality Engineer| Quality Technician Display Inspection Point Quantities,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,,Other,Other,Other,Other,This app is a SAP GUI for HTML transaction. These classic transactions are available in the SAP Fiori theme to support a seamless user experience across the SAP Fiori launchpad and to provide a harmonized user experience across on-premise and cloud solutions. The single point of entry for SAP Fiori apps and classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA is the SAP Fiori launchpad.,SAP Fiori theme for SAP GUI for HTML (SAP S/4HANA Cloud Private Edition and SAP S/4HANA),SAP Fiori visual theme for classic applications in SAP S/4HANA Cloud Private Edition and SAP S/4HANA,Quality Technician : Prepares and executes quality inspections of products and materials and manages inconsistencies. Quality Engineer : Supports the quality manager in making sure that the company’s quality and safety compliance goals are met. Makes usage decisions. Performs statistical analyses of test results. Coordinates activities within QM.,,,Other,0.3829241724621368,0.009287882443584711,0.022631763820462163,-0.08951980395104403,0.026199408600931107,0.010816623725101917,-0.05671597529109831,0.059657962344992245,0.04247278531557056,-0.07758403921776436,0.17068960299205727,0.032703057456287155,-0.31674434931462114,0.2826856966701343,-0.14006866476196736,-0.17956729656906775,-0.2346143752730362,-0.15322967687279368,0.0474029229371179,-0.2736534476377293,-0.023846667987927422,-0.01150177686667534,-0.0732312265693385,0.013960867219148474,0.021686578642275457,0.012019054961257377,0.010329402574540323,-0.028402283982011396,0.04615863111487556,-0.03541669873338574,0.0422105489459807,-0.010113748247312048,-0.04346183177451646,0.005180496250170255,-0.018244054027478453,0.029658856674196057,0.06479958403134904,0.07139809424228812,-0.02285312084918812,0.04887017851977491,-0.040904769262813195,0.019307642390902238,0.09161435950170219,-0.014684168981744619,-0.06493356628627558,-0.022082228023894698,-0.0352507066254684,0.052526703516936266,0.045617909601550106,-0.018674228374974768
"Create Correspondence Depending on the role assigned to you, you can perform the following tasks: Create correspondence for your customers and suppliers. Preview correspondence. Email and print correspondence or download it as a PDF file. Use advanced parameters to adjust the appearance or add more details to your correspondence documents. See also Advanced Parameters for Correspondence. With this app you can preview, email, print, and download correspondence related to your customers and suppliers. The app can be launched from the SAP Fiori Launchpad or opened from other Fiori apps, such as Manage Customer Line Items and Manage Supplier Line Items. General Ledger Accountant : Carries out daily activities in general ledger, for example by recording transactions and making adjustment postings, and prepares financial statements. Consolidation Specialist : Is responsible for the Consolidation setting, processing for the FI or other business data from subsidiaries. Generates the legal & management consolidated reports. Accounts Receivable Accountant : Carries out the most important functions in accounts receivable accounting with a special focus on creation and execution. Accounts Payable Accountant : Carries out the most important functions in accounts payable accounting with a special focus on creation and execution. Fiori UI for Accounts Receivable General Ledger Accountant| Accounts Payable Accountant| Accounts Receivable Accountant Create Correspondence (Version 2)",0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.016,0.91,0.062,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,,Other,0.102287248891671,0.4459386948225697,-0.18297739824955747,0.1746846887753973,0.029933229312808722,-0.016564580750163847,-0.11321169202508827,-0.16481294343279132,0.07979815186934777,0.05384050938133184,0.1185306951830194,0.01876730847225965,0.055219405442232264,-0.02960147543401603,-0.13493842564480749,-0.005383894574596117,0.03822273674110769,-0.0887601141398009,0.02110304344498825,0.005853805196739516,0.06469552581220238,0.02081576591171143,0.03687447032479618,-0.05744412630718392,0.03337030377213642,0.04728166249508952,0.03608107766650191,0.039074999831088676,-0.007332261436924018,-0.08139019534380061,-0.012738441939669857,0.025047919258820616,-0.09625234176233893,0.026695962296384046,0.06949401739380437,-0.00984015766255167,0.00965079178113647,-0.004208827509160135,0.005269257484389525,0.0472221316332184,-0.037099398863477795,-0.02524189824359204,0.06575276150109922,0.01421517366759993,0.025536327013951095,-0.03818524697795332,0.017349250034439566,-0.07274122605455483,-0.0746663673467388,0.03590986599365117
"View a prefiltered list of purchase requisitions, for example purchase requisitions which have not yet been approved. The predefined filter settings depend on how you navigate to this app. Filter the list of purchase requisition items, for example by orders in a specific maintenance planning bucket, pending procurement activities, and other criteria. View relevant procurement information, such as the release status of the purchase requisition and information about the requested product, the supplier, the requirement date, as well as the purchase order and purchase order item. Branch to individual purchase requisitions or purchase requisition items. Branch to the product master data of the requested products. With this app, you can view a list of all purchase requisition items that have been created for your maintenance orders and display key procurement information. You navigate to this app via the Purchase Requisitions Not Approved card or the Purchase Requisitions Not Converted to Purchase Orders card in the Maintenance Planning Overview app. If you process your maintenance orders by phases, you can also access this app via the External Procurement card in the Maintenance Backlog Overview app. Maintenance Supervisor : Collects, reviews, and prioritizes all maintenance requests from different sources and ensures that they contain all the relevant information required so that the problems can be solved quickly. Maintenance Planner : Carries out preliminary costing, work scheduling, material provisioning, resource planning, and, if necessary, requests permits to ensure that maintenance activities can be performed most efficiently and safely. Fiori User Interface (UI) for PM Maintenance Planner| Maintenance Supervisor Procurement for Maintenance Planner (Purchase Requisition)",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.818,0.91,0.812,Other,Other,Other,Other,Other,,Other,,,Other,,,,0.04250904222936013,0.16697931405958838,0.10503090782128804,-0.1854505325773028,-0.11875365455000694,0.028154757180257797,0.08996223368303645,0.023423431001647576,-0.07778521941638325,-0.023007200788879967,0.24895458164488077,0.4098949066675038,0.02435314692724969,0.039937647226038646,0.022377237391915005,0.05594818889619227,0.25698253575996505,0.01638130952508008,-0.01783150570376436,0.040574973905394024,-0.1376466168597745,0.07807318948587884,0.028694231006145595,0.03190745127856772,-0.013965871977070254,-0.11171861551091274,-0.026669949549428675,-0.09369122119651818,-0.06964985573035679,0.007612101270879269,-0.02413448615305161,0.05494846718578368,0.06441613989227554,-0.03747622841388504,0.08010656271971846,-0.04929279226504496,0.14665246137101243,0.0026708515311080847,0.011494345632353008,-0.03756008865225179,0.033024866052619214,0.04762409644938168,0.03726160652383361,-0.006818980539842371,-0.08222605642412026,0.04705270331367688,-0.016401701616654437,0.03925298269834684,-0.06060234911963318,-0.040442969717666484
